alert_a,alert_b,label
920728,1930181,0
2284839,317736,0
226820,1246833,0
922247,135679,0
1928991,1231863,0
249386,2215988,0
1995172,1901793,0
296345,922448,0
120906,634072,0
205320,1913524,0
134812,1922490,0
1811891,62307,0
222862,622765,0
1919738,118714,0
2197163,110956,0
2250491,1923273,0
1246439,1954814,0
691289,247406,0
291317,1818089,0
62391,122164,0
197632,695571,0
211802,1245739,0
1227680,1241031,0
1240115,295384,0
1229376,1977654,0
248986,1817817,0
103972,1246028,0
85675,1229363,0
110188,2208846,0
700552,129984,0
102909,53545,0
1224979,1943581,0
105779,1901810,0
2184180,1925875,0
1922272,190185,0
695052,1943836,0
1986347,307304,0
241603,66828,0
185382,1239331,0
9740,1961104,0
1902679,134207,0
691209,67390,0
1977674,1816378,0
1746806,2292450,0
60786,53260,0
292256,1234354,0
184970,1226729,0
5842,248428,0
1953469,255134,0
1223583,242902,0
168363,1992640,0
108342,1985666,0
36674,266730,0
116749,19614,0
229193,1952873,0
1938605,61669,0
317580,1984324,0
1814038,268236,0
145012,1969536,0
268751,1923118,0
1979119,197852,0
318003,1226329,0
1919694,1908244,0
1918545,175827,0
228751,1228069,0
705493,164627,0
212988,1810128,0
228329,1245018,0
1945196,264370,0
1955562,294338,0
1979316,2290970,0
700522,922020,0
66709,702400,0
1813914,612368,0
193849,1920357,0
703202,1902182,0
318707,1817988,0
297022,701455,0
135983,1747993,0
1980285,1234226,0
75590,1905465,0
228725,702921,0
1907472,2179459,0
1950806,232847,0
1899759,187280,0
65865,113170,0
219918,1993920,0
919682,1902150,0
136616,55133,0
701919,1984287,0
1909427,1234886,0
1916612,111174,0
1954057,1816040,0
307464,920116,0
1961946,149625,0
1810521,920389,0
292086,1981523,0
102159,1967002,0
1908046,101785,0
306776,54047,0
220685,1920671,0
645307,1994621,0
1920828,167306,0
1812973,85032,0
315498,1997234,0
1224679,285258,0
1922104,165560,0
1968838,1908770,0
1238989,205960,0
174203,1224836,0
1956336,263170,0
1223841,89631,0
1944585,1901218,0
1964565,214562,0
1938542,257598,0
1917271,157323,0
1240382,119790,0
223175,1914142,0
2215985,214914,0
70161,1224304,0
219880,691350,0
113587,1951341,0
149522,322413,0
156750,1939219,0
1920685,190451,0
247936,922630,0
1992761,143924,0
1232738,1747232,0
704780,281880,0
1232008,63136,0
210150,1238221,0
64035,248746,0
219754,1229220,0
148842,1245322,0
1962743,202724,0
626136,312717,0
1962745,304404,0
1987576,141834,0
138739,1986818,0
204266,1979454,0
1960744,257879,0
287580,1916782,0
191741,1240344,0
145308,1932691,0
26461,176378,0
1903038,1939984,0
1975012,148248,0
654476,1236606,0
135049,65895,0
284499,1922548,0
694953,1931685,0
100098,1920246,0
1925269,206782,0
1927355,249690,0
1239756,266962,0
248869,617476,0
924124,1227531,0
1234722,58890,0
222049,1246759,0
1746123,159745,0
154262,700198,0
204718,1923149,0
175670,2223540,0
1232494,1966497,0
1917566,91249,0
1990843,181474,0
26056,158884,0
129500,2288112,0
697592,1237593,0
257798,1946517,0
249040,1974747,0
65257,1921503,0
240339,922335,0
65563,102247,0
1971807,205449,0
1908648,1996951,0
269177,1920782,0
74290,1809890,0
1985402,76583,0
307528,1815761,0
1950092,127201,0
255515,1994912,0
1970846,297225,0
205604,1991884,0
173987,1936612,0
258541,1814484,0
2298751,177789,0
368,159101,0
1942318,695430,0
1958200,305537,0
1988975,1907845,0
1959726,694425,0
618091,255521,0
1965035,91747,0
134288,1974661,0
206608,702990,0
225837,1943074,0
59093,701849,0
1946345,121098,0
269097,2177552,0
1228763,658519,0
1913792,100027,0
96681,697719,0
71385,1814394,0
1227570,212563,0
278265,322927,0
52625,1232621,0
1235085,1748132,0
195181,697357,0
262513,1816055,0
697985,202947,0
1227488,60552,0
1932685,58212,0
922511,149480,0
1945448,267050,0
139964,1929406,0
1938576,294538,0
225848,1979494,0
1921669,208774,0
148968,1907522,0
2213464,1232245,0
167370,1235650,0
1935798,166817,0
1933799,920902,0
189370,1933817,0
115574,1905302,0
1955284,72363,0
1810931,1922419,0
38433,183248,0
1917116,199448,0
108139,1953085,0
1243599,284095,0
120970,696130,0
618361,80161,0
1943247,319954,0
1911903,694998,0
1817833,188738,0
190074,1905927,0
1907107,1241068,0
221268,699957,0
1939117,124334,0
1230943,693835,0
704273,97662,0
1747756,1959813,0
223480,1974702,0
1927658,1241795,0
1958235,97679,0
1917038,258335,0
1748290,1224404,0
156450,1955714,0
250511,1993384,0
1909979,319931,0
315104,323492,0
1966139,2196426,0
2208770,278222,0
2180731,190520,0
210962,1976886,0
704460,1243483,0
62843,133270,0
924183,1812048,0
2180702,225298,0
692559,232470,0
1962961,1811363,0
1932924,144059,0
185233,49731,0
141430,1246890,0
242289,1899425,0
2261980,123200,0
1242721,192849,0
308924,922638,0
703171,214209,0
1223094,256340,0
181377,705832,0
1901562,20699,0
1234436,189694,0
173102,322334,0
225941,1898986,0
85144,1922015,0
52944,159334,0
52767,3046,0
1943160,148014,0
262139,1990781,0
182630,1902524,0
1966408,2163590,0
319540,1920014,0
1967578,304906,0
1981627,122207,0
323451,72676,0
1748695,206621,0
700407,228214,0
199054,1935045,0
1242840,64620,0
1967884,269320,0
143724,57402,0
300556,1904000,0
1223603,154895,0
1922514,212699,0
141827,63079,0
1931984,667604,0
1932674,919628,0
1959541,269638,0
1812465,164176,0
1971880,1237675,0
267641,25264,0
171407,1925960,0
1950229,273687,0
257318,1960647,0
1926715,1244614,0
1917990,93053,0
57657,1225835,0
128825,1972177,0
186514,1921252,0
154984,33965,0
1245268,1943728,0
1918308,210031,0
1908065,73589,0
1940036,276655,0
1937024,238973,0
268027,1952278,0
66262,278400,0
1969916,224641,0
281238,58296,0
1981048,172237,0
292817,1811380,0
2174729,1816036,0
690561,652939,0
237053,1232747,0
1959198,161878,0
1994047,238296,0
149442,1986951,0
1815195,1994823,0
261153,1236077,0
2298734,258780,0
1914035,258740,0
1905093,221312,0
1928942,694198,0
694466,1961685,0
51940,214407,0
183034,1948374,0
695860,306342,0
1980454,920221,0
924095,204047,0
60340,1972218,0
660761,76075,0
1939434,251125,0
697284,1244728,0
58672,125331,0
1247062,301316,0
54847,74875,0
1997020,74385,0
170267,1747477,0
186991,1908594,0
166388,1992468,0
321100,1995281,0
1945720,623744,0
293726,1809292,0
197929,1814597,0
295863,1228034,0
1814715,1226957,0
1997034,133181,0
1810418,77036,0
1234723,1930533,0
1901621,100574,0
1231999,79134,0
1936992,1899948,0
1933654,2293599,0
1958946,136751,0
921776,297353,0
1958200,188215,0
57459,177586,0
65537,243379,0
2195290,75115,0
1976363,314188,0
1949611,323177,0
1236492,125729,0
1245749,315497,0
1237001,702384,0
1939314,130385,0
1957069,119248,0
1929480,137654,0
1242678,235510,0
190467,1924910,0
124846,1237701,0
700104,1968740,0
2290201,129121,0
1990103,43513,0
323085,1983691,0
1228444,1975006,0
235688,323804,0
313758,1818195,0
693941,1980611,0
1982817,72369,0
1919348,923641,0
1229628,120198,0
101344,1914199,0
67012,1949948,0
1969140,288610,0
1972507,1809955,0
1938332,268211,0
1943265,154789,0
105469,645843,0
98375,322860,0
1983445,1238368,0
61564,629915,0
1974732,246546,0
153027,1904167,0
257965,1245642,0
139567,1904615,0
180702,627659,0
1989788,299694,0
171325,637543,0
1239995,292487,0
1958707,191588,0
1961754,300216,0
1923273,705857,0
172364,1978180,0
614834,1947207,0
1943645,91607,0
1234165,85526,0
1812628,626268,0
151687,1940537,0
1925685,1222947,0
1242061,618700,0
1901281,1967811,0
150780,1988517,0
35623,174588,0
229731,1981948,0
1225333,1981752,0
77912,2300037,0
57404,191002,0
287023,696829,0
923347,81444,0
1228532,1940968,0
1940747,1240103,0
1233140,185868,0
1958687,138334,0
1967526,67947,0
690850,234061,0
74221,1235093,0
1940271,240172,0
1983461,293145,0
80643,1947561,0
94368,1817601,0
1967274,158314,0
235502,1944961,0
1230043,251768,0
1925779,204290,0
128704,1993064,0
1991344,123960,0
1230994,1934310,0
283393,1962735,0
285994,66863,0
1907670,72732,0
1944972,275540,0
1925887,120237,0
7142,1967592,0
159922,1812101,0
1956258,139577,0
1242788,1948892,0
291333,1922909,0
636513,243008,0
188368,1924801,0
2189343,68736,0
105702,59412,0
1812318,920950,0
703316,256704,0
311823,1978821,0
1233672,1994975,0
1916517,81442,0
148216,60251,0
627517,1944585,0
1992247,640363,0
1230487,1976193,0
255994,1952145,0
1899493,260895,0
690411,148062,0
1812073,1237223,0
1813083,158316,0
192805,1923765,0
295556,1942867,0
56741,69500,0
1907406,692357,0
1984552,269194,0
1748679,1235241,0
1224018,2186872,0
60864,90025,0
1921759,1909693,0
691562,255849,0
119237,1973648,0
1222974,213369,0
189073,706230,0
312497,703350,0
285437,1920853,0
143745,32516,0
1933996,1911490,0
137620,1969324,0
295858,1226431,0
280089,1905298,0
1817193,1910611,0
292557,1996923,0
29761,242007,0
317723,1236008,0
105850,54710,0
163043,46549,0
154291,1989370,0
1984329,288116,0
1919405,110628,0
1907487,302488,0
1958243,246299,0
152502,1229600,0
699137,2235346,0
209010,1242319,0
1811618,310237,0
267242,696226,0
1977764,2272475,0
1980204,293796,0
689834,79720,0
79602,53456,0
192298,1242644,0
1958601,52628,0
235956,1241986,0
179796,1816123,0
109645,1937866,0
921549,293625,0
1969832,2192095,0
1900350,280208,0
1936879,222164,0
1244202,59688,0
173696,1242090,0
702007,75059,0
1946432,61921,0
231132,2226396,0
62772,301765,0
1984765,249332,0
310148,1952521,0
1901929,323890,0
265802,1988922,0
312401,14971,0
136098,1966025,0
66526,157296,0
50742,267759,0
118222,1980960,0
187378,703759,0
924874,134863,0
312837,1813122,0
1980189,235607,0
695672,1977424,0
317596,2174722,0
276024,1976716,0
924547,1971039,0
197781,1745137,0
1906788,1243628,0
1245294,704544,0
21464,1992904,0
83490,1226437,0
705682,254878,0
302685,1906168,0
1951189,104268,0
127450,63243,0
1919631,115669,0
1237043,704934,0
67555,1903509,0
1994041,71075,0
60612,1746883,0
2195001,1747362,0
1899320,1920622,0
1899868,257343,0
2237990,88460,0
1232976,80563,0
1935048,285376,0
1908802,149278,0
691420,64016,0
199003,1747153,0
1932577,203851,0
1979897,178761,0
123945,2243020,0
1924763,26074,0
63164,244417,0
2176128,1937074,0
209029,1970258,0
667365,313375,0
1229052,1957088,0
1965174,173855,0
700349,278212,0
322951,194694,0
213092,1230079,0
1976999,172364,0
1971787,210555,0
198381,701414,0
1817172,645974,0
58817,704995,0
165897,1914457,0
690833,1244410,0
1906217,1915707,0
1980784,287959,0
309792,1979612,0
264886,1932350,0
211670,1239696,0
26813,1905180,0
258500,1815551,0
53007,1994336,0
107549,53222,0
1992211,96913,0
191011,699463,0
2248414,315940,0
131557,693899,0
323022,235209,0
1229289,108906,0
2197374,294454,0
1969023,103710,0
272257,1911646,0
103170,63278,0
107707,1950395,0
624973,131416,0
314625,1989576,0
1899645,1923221,0
2174692,148068,0
59345,165716,0
1916286,306696,0
1965479,57325,0
1242134,156079,0
1966418,691932,0
1242944,219609,0
2217016,1748587,0
1911614,321037,0
263985,1933095,0
1746443,126781,0
268884,1962048,0
314939,622538,0
702270,1942059,0
233266,57910,0
1936179,188621,0
1909566,75188,0
922691,214285,0
88894,1232551,0
159040,1989480,0
1241067,705188,0
1937867,163673,0
1948170,2258971,0
1924650,922704,0
1908660,691340,0
1930395,274095,0
101903,1937030,0
701581,243398,0
2175097,2292445,0
1809110,307779,0
256644,1969776,0
1814567,1925770,0
1242789,1970554,0
133967,54313,0
114515,1952977,0
2195713,1923678,0
303413,323060,0
52634,223803,0
1933487,299474,0
2231977,249364,0
72971,1906512,0
100909,1940459,0
1979103,297910,0
1914678,136123,0
251578,64044,0
1922762,164721,0
129654,1245621,0
2198497,253449,0
1223131,70830,0
144885,1224534,0
284870,1972403,0
700096,107704,0
215548,1967318,0
2271003,1947184,0
923762,130736,0
256173,1242890,0
692069,1224061,0
1955179,161608,0
1992370,1240787,0
268600,56858,0
75335,1963105,0
55612,1746355,0
1908238,179740,0
1936364,1912100,0
294751,1984520,0
1902963,300495,0
304513,1987077,0
59212,1978867,0
1973937,258072,0
277981,1976550,0
625958,1996878,0
153335,694547,0
1967925,201736,0
270241,1964742,0
122762,1230922,0
1934406,299287,0
163203,1907327,0
1990198,77636,0
92350,1988494,0
1816052,89977,0
1986016,271669,0
1942450,300268,0
1931177,1241489,0
287379,1910380,0
228297,1994859,0
1907326,704467,0
55574,1906954,0
1960094,190822,0
1746199,1966635,0
1924571,293788,0
306619,1912371,0
1995007,84409,0
1948192,234857,0
153411,1922437,0
95378,1997111,0
83786,1244662,0
1223173,249662,0
317462,1244258,0
79720,1811408,0
66840,86681,0
1941803,194590,0
1916666,1815896,0
165109,1996611,0
1953331,692025,0
1954360,278114,0
1982588,146974,0
186605,2248305,0
298548,2294285,0
1234874,1992932,0
244093,1240429,0
923681,62396,0
694369,80186,0
1934283,167655,0
1818037,76565,0
1919902,283597,0
1747463,63010,0
302430,1983882,0
662280,289769,0
1908573,115069,0
2229137,54042,0
1226728,285027,0
1809212,52590,0
64452,701530,0
1996514,241226,0
76116,1921220,0
1988364,1913925,0
690831,313754,0
2262341,1947746,0
1936291,267984,0
1226282,1238968,0
1224286,313928,0
252047,1949694,0
270307,924617,0
98733,618090,0
1914444,1956968,0
704613,116475,0
139959,1930919,0
320324,1226902,0
294741,55867,0
692648,277648,0
167448,700522,0
1910975,637475,0
1984175,1246894,0
700670,1809733,0
59183,176710,0
1246681,1962416,0
695871,303327,0
282500,1223230,0
80162,1987152,0
1746515,193809,0
693867,1245637,0
1240957,1975202,0
697730,213997,0
230040,2259707,0
1989114,54536,0
198817,19881,0
243764,1934174,0
1228287,318433,0
1811283,161508,0
1914814,1245135,0
177186,1908774,0
42609,1906331,0
1235249,197284,0
1958955,93633,0
1246404,174502,0
1904550,2163507,0
243869,1937210,0
1234683,310955,0
26056,146781,0
692619,222409,0
1809096,259614,0
700015,236863,0
2277278,629068,0
53513,203096,0
182331,30517,0
692634,279761,0
122445,701728,0
292633,1967819,0
1909855,236385,0
113328,1917152,0
203325,1229436,0
62537,1809201,0
163169,1931956,0
310614,1983807,0
920681,698284,0
2214172,88582,0
692221,1809098,0
696463,1987552,0
618076,1985522,0
7101,126645,0
1946509,1246443,0
1243243,172428,0
1979960,317016,0
208399,692125,0
171272,1982620,0
89372,1944856,0
52052,1228141,0
1239355,1954365,0
79436,1965019,0
218718,58948,0
54753,1926815,0
1949250,921970,0
1973300,216286,0
107628,18497,0
1814349,700408,0
1982106,287564,0
922660,1971486,0
174851,2200173,0
189227,923878,0
1927245,1238501,0
89662,1227331,0
2198655,195729,0
291622,1223361,0
1974515,156277,0
279280,1927320,0
83069,689999,0
1235878,2290201,0
1236981,295216,0
310509,2219744,0
1996971,207012,0
1963080,269000,0
58741,98607,0
1993260,2268735,0
254698,1957800,0
75816,924855,0
1813096,272508,0
306298,64129,0
122665,1940026,0
924399,1913178,0
1989453,189551,0
2191655,188830,0
219433,41262,0
1811267,139476,0
2226834,309640,0
294710,62744,0
146609,1964900,0
199184,54690,0
1988277,196062,0
305333,702671,0
1964264,1234806,0
59438,85740,0
1954794,1814049,0
1934732,60799,0
263258,1904405,0
1942289,130584,0
142907,922048,0
1815066,199625,0
93647,924056,0
204502,1996176,0
119280,1951477,0
294420,1962203,0
923742,100452,0
1901724,2292310,0
1935900,52763,0
697458,119617,0
101504,1244173,0
1928343,324304,0
78838,695354,0
921074,1240403,0
149639,64861,0
1228797,299293,0
245635,1902448,0
1746203,65927,0
137162,2153204,0
1223296,139036,0
283134,698283,0
1916715,699689,0
1910128,21523,0
254766,2203948,0
135079,1951549,0
323267,107995,0
124925,1915262,0
279474,1996442,0
54493,68944,0
1746996,236094,0
1990287,1239748,0
58763,1232156,0
1956561,72468,0
101279,1943203,0
922905,1975421,0
1989181,60091,0
116577,1972424,0
2258359,103593,0
90803,1958095,0
198318,27159,0
2187762,300120,0
1946339,1245839,0
1748556,266487,0
26321,118130,0
1936490,1911858,0
249683,2161090,0
1977258,2237983,0
52916,313311,0
1947770,96519,0
210451,2292501,0
1934788,706501,0
1977409,53772,0
74451,1929781,0
1238370,1991055,0
234886,1920676,0
2207085,629724,0
1950624,141683,0
2159860,130735,0
171181,1910806,0
232595,1970171,0
146374,1913374,0
1933809,1235995,0
56530,1900551,0
1992319,232253,0
2194504,206294,0
1234944,116777,0
108577,1951133,0
691451,1916600,0
222148,1954019,0
205340,2198689,0
230404,1233634,0
701600,94090,0
65426,1944292,0
922750,299788,0
1911021,289881,0
187480,1976403,0
701424,226631,0
1982814,251826,0
284884,705275,0
1239890,1962010,0
698942,290485,0
1991996,266728,0
1962124,109358,0
124177,1238867,0
106625,1953544,0
1812104,172425,0
1941226,206263,0
15054,693504,0
1973578,284051,0
296662,2203860,0
297608,695802,0
1900417,316571,0
181609,1239960,0
695722,1919041,0
215679,1935479,0
102144,702448,0
65003,1956842,0
291186,1984344,0
52384,222289,0
129544,1244085,0
922810,322929,0
1996859,245784,0
172471,1926594,0
277091,1814185,0
238595,1813751,0
54164,1918362,0
181533,1236292,0
167147,1746984,0
1963451,105798,0
12608,268850,0
1988733,151221,0
1813850,85166,0
302292,1246202,0
651501,2261250,0
921706,201774,0
97044,57408,0
1746171,1235419,0
177684,702210,0
1903124,1982367,0
260160,1929008,0
1978087,242789,0
1986966,156065,0
1928403,26335,0
177309,1993124,0
187445,1910753,0
1235530,158063,0
226849,1969492,0
1241087,310559,0
289263,26851,0
1965123,311068,0
2242866,100217,0
1992714,286489,0
922504,132118,0
1982716,71448,0
1990655,196550,0
1949821,73666,0
309481,58979,0
56958,92608,0
1902231,70426,0
1986832,115246,0
653415,145866,0
1809900,115822,0
704686,170873,0
703571,243803,0
1952508,258879,0
1976833,100238,0
130213,1910809,0
77727,1909025,0
1994710,705116,0
1908290,97300,0
203985,1987554,0
140217,2258695,0
1963991,101940,0
120403,1970463,0
1956778,305261,0
1921815,166691,0
189305,1919355,0
1933147,75270,0
163532,1919173,0
277119,1970065,0
1968227,59060,0
79828,1959818,0
1925759,1243503,0
1228798,275605,0
1993434,103175,0
622234,55679,0
234327,1933312,0
1914508,1810922,0
274988,1231874,0
1240880,1908182,0
53675,1955634,0
697729,640532,0
1973620,169776,0
183786,1939685,0
198788,1967825,0
1965617,692899,0
1816445,139090,0
2211562,1812858,0
209853,1906225,0
2197031,234438,0
323873,190560,0
694119,164346,0
1817943,19157,0
1911088,1921138,0
1231803,173834,0
1962169,173922,0
1992237,25679,0
235174,1907409,0
1960108,1239157,0
2163204,195239,0
923514,1951887,0
1816838,280020,0
267214,322306,0
228789,705866,0
27324,65322,0
255070,694373,0
273720,922394,0
241260,1955623,0
1918127,162881,0
179012,1960570,0
285466,1968434,0
2258188,689904,0
1969833,1816308,0
1974948,302344,0
1905734,1811706,0
1918023,170925,0
71646,1928433,0
171704,1938133,0
111703,63485,0
702874,66888,0
58999,88047,0
283415,622226,0
1948671,277428,0
1238638,696282,0
1959837,69852,0
240871,1959917,0
1983572,242312,0
1747877,241068,0
52830,143550,0
637524,1959219,0
1948373,308681,0
1918011,273093,0
132790,1236595,0
1930107,279740,0
182193,699539,0
291561,1909998,0
1936987,57449,0
278569,2157610,0
1940866,223461,0
1745024,122757,0
1225012,1942317,0
705669,145945,0
1949374,159753,0
1909043,1225436,0
263479,1982363,0
1225604,156684,0
1229575,297963,0
706135,1961667,0
208335,1812892,0
1993285,230811,0
1748052,26734,0
187440,1243246,0
2164649,222251,0
1747780,702919,0
1907305,311919,0
622585,316260,0
1901154,104084,0
163891,1934243,0
1227959,250996,0
233536,1920344,0
313339,637409,0
129657,1233130,0
1927759,181541,0
1226102,691761,0
188168,1988643,0
297810,1928788,0
319535,703480,0
1941178,1236998,0
1935353,705831,0
919914,700923,0
1963209,264047,0
1964478,114974,0
81255,1926742,0
2170959,284233,0
1817107,198860,0
313705,702183,0
1225809,219856,0
1744994,115783,0
134577,1977469,0
123618,1928653,0
